"","cityid","cityname","stateabbrev","statename","statefips","city_pop2019","year","month","day","gps_retail_and_recreation","gps_grocery_and_pharmacy","gps_parks","gps_transit_stations","gps_workplaces","gps_residential","gps_away_from_home"
"218",2,"New York City","NY","New York",36,8336817,2020,2,24,0.02,-0.0241,0.139,-0.0206,-0.0326,0.0116,-0.00907
"219",2,"New York City","NY","New York",36,8336817,2020,2,25,0.0184,-0.0242,0.142,-0.0129,-0.0153,0.00788,-0.00543
"220",2,"New York City","NY","New York",36,8336817,2020,2,26,0.0174,-0.0207,0.12,-0.00765,0.000408,0.0053,-0.00255
"221",2,"New York City","NY","New York",36,8336817,2020,2,27,0.0198,-0.0155,0.117,-0.00148,0.0167,0.00234,0.000434
"222",2,"New York City","NY","New York",36,8336817,2020,2,28,0.0266,-0.00444,0.119,0.00882,0.0341,-0.00282,0.00543
"223",2,"New York City","NY","New York",36,8336817,2020,2,29,0.0242,-0.00262,0.0684,0.00496,0.0352,-0.00216,0.00426
"224",2,"New York City","NY","New York",36,8336817,2020,3,1,0.0224,-0.000158,0.00475,0.000583,0.035,-0.000809,0.00152
"225",2,"New York City","NY","New York",36,8336817,2020,3,2,0.027,0.00958,-0.0055,-2.87e-05,0.0358,-0.000809,0.00152
"226",2,"New York City","NY","New York",36,8336817,2020,3,3,0.0353,0.0227,0.00699,0.00103,0.0369,-0.00109,0.00179
"227",2,"New York City","NY","New York",36,8336817,2020,3,4,0.0442,0.0351,0.0397,0.00121,0.0358,-0.00133,0.00206
"228",2,"New York City","NY","New York",36,8336817,2020,3,5,0.0524,0.0481,0.0785,0.00161,0.0358,-0.00209,0.00283
"229",2,"New York City","NY","New York",36,8336817,2020,3,6,0.0447,0.0447,0.0753,-0.00396,0.0341,0.000331,0.000483
"230",2,"New York City","NY","New York",36,8336817,2020,3,7,0.048,0.0549,0.115,-0.00214,0.0352,0.000851,-0.000429
"231",2,"New York City","NY","New York",36,8336817,2020,3,8,0.0497,0.0603,0.187,-0.00201,0.0344,0.00069,-1e-04
"232",2,"New York City","NY","New York",36,8336817,2020,3,9,0.0515,0.0626,0.248,-0.00614,0.0293,0.00193,-0.00157
"233",2,"New York City","NY","New York",36,8336817,2020,3,10,0.0488,0.0677,0.27,-0.0152,0.0195,0.00502,-0.00459
"234",2,"New York City","NY","New York",36,8336817,2020,3,11,0.0407,0.0706,0.278,-0.026,0.0111,0.00863,-0.00863
"235",2,"New York City","NY","New York",36,8336817,2020,3,12,0.0266,0.0971,0.252,-0.044,-0.00431,0.0157,-0.0157
"236",2,"New York City","NY","New York",36,8336817,2020,3,13,0.0206,0.14,0.284,-0.0653,-0.0253,0.0224,-0.0223
"237",2,"New York City","NY","New York",36,8336817,2020,3,14,-0.00664,0.157,0.304,-0.096,-0.0403,0.0284,-0.0328
"238",2,"New York City","NY","New York",36,8336817,2020,3,15,-0.0417,0.166,0.27,-0.131,-0.0567,0.0361,-0.0484
"239",2,"New York City","NY","New York",36,8336817,2020,3,16,-0.0827,0.183,0.163,-0.178,-0.105,0.0547,-0.0705
"240",2,"New York City","NY","New York",36,8336817,2020,3,17,-0.131,0.19,0.119,-0.229,-0.155,0.0759,-0.0912
"241",2,"New York City","NY","New York",36,8336817,2020,3,18,-0.182,0.189,0.0906,-0.281,-0.209,0.0982,-0.116
"242",2,"New York City","NY","New York",36,8336817,2020,3,19,-0.239,0.147,0.0636,-0.333,-0.264,0.122,-0.14
"243",2,"New York City","NY","New York",36,8336817,2020,3,20,-0.288,0.117,0.0564,-0.377,-0.316,0.145,-0.162
"244",2,"New York City","NY","New York",36,8336817,2020,3,21,-0.341,0.0904,0.00993,-0.42,-0.36,0.159,-0.188
"245",2,"New York City","NY","New York",36,8336817,2020,3,22,-0.399,0.0425,-0.0739,-0.467,-0.405,0.173,-0.216
"246",2,"New York City","NY","New York",36,8336817,2020,3,23,-0.467,-0.0484,-0.148,-0.515,-0.45,0.196,-0.243
"247",2,"New York City","NY","New York",36,8336817,2020,3,24,-0.502,-0.0961,-0.149,-0.546,-0.485,0.211,-0.258
"248",2,"New York City","NY","New York",36,8336817,2020,3,25,-0.543,-0.152,-0.224,-0.576,-0.517,0.227,-0.276
"249",2,"New York City","NY","New York",36,8336817,2020,3,26,-0.567,-0.181,-0.215,-0.597,-0.544,0.239,-0.287
"250",2,"New York City","NY","New York",36,8336817,2020,3,27,-0.593,-0.226,-0.233,-0.617,-0.566,0.25,-0.298
"251",2,"New York City","NY","New York",36,8336817,2020,3,28,-0.623,-0.278,-0.319,-0.642,-0.591,0.259,-0.313
"252",2,"New York City","NY","New York",36,8336817,2020,3,29,-0.638,-0.3,-0.36,-0.654,-0.607,0.263,-0.323
"253",2,"New York City","NY","New York",36,8336817,2020,3,30,-0.629,-0.281,-0.322,-0.652,-0.613,0.263,-0.323
"254",2,"New York City","NY","New York",36,8336817,2020,3,31,-0.636,-0.296,-0.366,-0.66,-0.621,0.268,-0.327
"255",2,"New York City","NY","New York",36,8336817,2020,4,1,-0.632,-0.291,-0.335,-0.662,-0.629,0.269,-0.329
"256",2,"New York City","NY","New York",36,8336817,2020,4,2,-0.636,-0.297,-0.374,-0.668,-0.636,0.274,-0.333
"257",2,"New York City","NY","New York",36,8336817,2020,4,3,-0.643,-0.304,-0.448,-0.676,-0.644,0.278,-0.338
"258",2,"New York City","NY","New York",36,8336817,2020,4,4,-0.639,-0.293,-0.395,-0.674,-0.648,0.278,-0.338
"259",2,"New York City","NY","New York",36,8336817,2020,4,5,-0.635,-0.289,-0.353,-0.673,-0.65,0.277,-0.336
"260",2,"New York City","NY","New York",36,8336817,2020,4,6,-0.635,-0.285,-0.321,-0.675,-0.654,0.278,-0.337
"261",2,"New York City","NY","New York",36,8336817,2020,4,7,-0.642,-0.275,-0.291,-0.677,-0.656,0.279,-0.337
"262",2,"New York City","NY","New York",36,8336817,2020,4,8,-0.656,-0.275,-0.293,-0.681,-0.66,0.28,-0.339
"263",2,"New York City","NY","New York",36,8336817,2020,4,9,-0.671,-0.279,-0.311,-0.686,-0.664,0.281,-0.34
"264",2,"New York City","NY","New York",36,8336817,2020,4,10,-0.682,-0.276,-0.308,-0.691,-0.67,0.283,-0.342
"265",2,"New York City","NY","New York",36,8336817,2020,4,11,-0.688,-0.269,-0.304,-0.693,-0.67,0.283,-0.342
"266",2,"New York City","NY","New York",36,8336817,2020,4,12,-0.7,-0.279,-0.292,-0.693,-0.671,0.284,-0.343
"267",2,"New York City","NY","New York",36,8336817,2020,4,13,-0.722,-0.307,-0.355,-0.703,-0.674,0.288,-0.348
"268",2,"New York City","NY","New York",36,8336817,2020,4,14,-0.72,-0.309,-0.351,-0.701,-0.672,0.287,-0.347
"269",2,"New York City","NY","New York",36,8336817,2020,4,15,-0.715,-0.311,-0.349,-0.699,-0.67,0.286,-0.346
"270",2,"New York City","NY","New York",36,8336817,2020,4,16,-0.709,-0.306,-0.331,-0.696,-0.665,0.283,-0.343
"271",2,"New York City","NY","New York",36,8336817,2020,4,17,-0.702,-0.304,-0.314,-0.69,-0.657,0.279,-0.34
"272",2,"New York City","NY","New York",36,8336817,2020,4,18,-0.705,-0.318,-0.361,-0.692,-0.654,0.28,-0.341
"273",2,"New York City","NY","New York",36,8336817,2020,4,19,-0.695,-0.302,-0.329,-0.687,-0.645,0.278,-0.337
"274",2,"New York City","NY","New York",36,8336817,2020,4,20,-0.68,-0.275,-0.279,-0.676,-0.637,0.273,-0.331
"275",2,"New York City","NY","New York",36,8336817,2020,4,21,-0.686,-0.29,-0.314,-0.681,-0.636,0.274,-0.332
"276",2,"New York City","NY","New York",36,8336817,2020,4,22,-0.684,-0.287,-0.314,-0.68,-0.632,0.272,-0.329
"277",2,"New York City","NY","New York",36,8336817,2020,4,23,-0.682,-0.286,-0.312,-0.678,-0.628,0.271,-0.329
"278",2,"New York City","NY","New York",36,8336817,2020,4,24,-0.685,-0.296,-0.332,-0.681,-0.627,0.272,-0.33
"279",2,"New York City","NY","New York",36,8336817,2020,4,25,-0.674,-0.279,-0.216,-0.671,-0.62,0.267,-0.321
"280",2,"New York City","NY","New York",36,8336817,2020,4,26,-0.681,-0.295,-0.308,-0.678,-0.622,0.269,-0.325
"281",2,"New York City","NY","New York",36,8336817,2020,4,27,-0.68,-0.296,-0.33,-0.678,-0.62,0.269,-0.324
"282",2,"New York City","NY","New York",36,8336817,2020,4,28,-0.667,-0.274,-0.238,-0.669,-0.616,0.256,-0.312
"283",2,"New York City","NY","New York",36,8336817,2020,4,29,-0.667,-0.279,-0.254,-0.668,-0.613,0.256,-0.312
"284",2,"New York City","NY","New York",36,8336817,2020,4,30,-0.666,-0.284,-0.275,-0.668,-0.612,0.256,-0.312
"285",2,"New York City","NY","New York",36,8336817,2020,5,1,-0.654,-0.268,-0.234,-0.661,-0.608,0.252,-0.308
"286",2,"New York City","NY","New York",36,8336817,2020,5,2,-0.645,-0.26,-0.182,-0.655,-0.602,0.249,-0.303
"287",2,"New York City","NY","New York",36,8336817,2020,5,3,-0.627,-0.236,-0.022,-0.64,-0.592,0.242,-0.29
"288",2,"New York City","NY","New York",36,8336817,2020,5,4,-0.616,-0.225,0.0276,-0.634,-0.588,0.239,-0.285
"289",2,"New York City","NY","New York",36,8336817,2020,5,5,-0.611,-0.221,-0.00142,-0.632,-0.585,0.245,-0.291
"290",2,"New York City","NY","New York",36,8336817,2020,5,6,-0.609,-0.218,-0.0106,-0.63,-0.582,0.243,-0.289
"291",2,"New York City","NY","New York",36,8336817,2020,5,7,-0.596,-0.193,0.0894,-0.622,-0.576,0.238,-0.284
"292",2,"New York City","NY","New York",36,8336817,2020,5,8,-0.597,-0.193,0.0632,-0.623,-0.574,0.236,-0.283
"293",2,"New York City","NY","New York",36,8336817,2020,5,9,-0.601,-0.194,-0.0715,-0.628,-0.573,0.239,-0.287
"294",2,"New York City","NY","New York",36,8336817,2020,5,10,-0.597,-0.188,-0.113,-0.624,-0.569,0.238,-0.284
"295",2,"New York City","NY","New York",36,8336817,2020,5,11,-0.602,-0.197,-0.146,-0.626,-0.567,0.238,-0.285
"296",2,"New York City","NY","New York",36,8336817,2020,5,12,-0.603,-0.197,-0.145,-0.625,-0.564,0.237,-0.284
"297",2,"New York City","NY","New York",36,8336817,2020,5,13,-0.592,-0.184,-0.0655,-0.619,-0.56,0.234,-0.28
"298",2,"New York City","NY","New York",36,8336817,2020,5,14,-0.589,-0.188,-0.0712,-0.617,-0.557,0.231,-0.277
"299",2,"New York City","NY","New York",36,8336817,2020,5,15,-0.577,-0.179,0.038,-0.609,-0.553,0.226,-0.273
"300",2,"New York City","NY","New York",36,8336817,2020,5,16,-0.568,-0.179,0.179,-0.6,-0.547,0.221,-0.264
"301",2,"New York City","NY","New York",36,8336817,2020,5,17,-0.566,-0.182,0.212,-0.601,-0.544,0.221,-0.264
"302",2,"New York City","NY","New York",36,8336817,2020,5,18,-0.555,-0.17,0.262,-0.595,-0.54,0.218,-0.26
"303",2,"New York City","NY","New York",36,8336817,2020,5,19,-0.548,-0.169,0.267,-0.592,-0.537,0.217,-0.259
"304",2,"New York City","NY","New York",36,8336817,2020,5,20,-0.542,-0.166,0.271,-0.589,-0.535,0.214,-0.256
"305",2,"New York City","NY","New York",36,8336817,2020,5,21,-0.536,-0.161,0.287,-0.586,-0.532,0.214,-0.256
"306",2,"New York City","NY","New York",36,8336817,2020,5,22,-0.533,-0.159,0.255,-0.584,-0.529,0.213,-0.255
"307",2,"New York City","NY","New York",36,8336817,2020,5,23,-0.543,-0.171,0.107,-0.594,-0.529,0.216,-0.261
"308",2,"New York City","NY","New York",36,8336817,2020,5,24,-0.537,-0.164,0.133,-0.59,-0.526,0.213,-0.254
"309",2,"New York City","NY","New York",36,8336817,2020,5,25,-0.541,-0.169,0.211,-0.599,-0.547,0.215,-0.257
"310",2,"New York City","NY","New York",36,8336817,2020,5,26,-0.534,-0.162,0.182,-0.586,-0.523,0.209,-0.251
"311",2,"New York City","NY","New York",36,8336817,2020,5,27,-0.529,-0.16,0.214,-0.582,-0.519,0.207,-0.248
"312",2,"New York City","NY","New York",36,8336817,2020,5,28,-0.53,-0.162,0.188,-0.581,-0.517,0.206,-0.248
"313",2,"New York City","NY","New York",36,8336817,2020,5,29,-0.529,-0.164,0.204,-0.581,-0.516,0.207,-0.248
"314",2,"New York City","NY","New York",36,8336817,2020,5,30,-0.512,-0.145,0.389,-0.563,-0.501,0.2,-0.235
"315",2,"New York City","NY","New York",36,8336817,2020,5,31,-0.509,-0.146,0.412,-0.559,-0.49,0.199,-0.234
"316",2,"New York City","NY","New York",36,8336817,2020,6,1,-0.501,-0.14,0.437,-0.553,-0.485,0.195,-0.23
"317",2,"New York City","NY","New York",36,8336817,2020,6,2,-0.504,-0.142,0.397,-0.553,-0.484,0.197,-0.231
"318",2,"New York City","NY","New York",36,8336817,2020,6,3,-0.51,-0.149,0.355,-0.556,-0.483,0.199,-0.234
"319",2,"New York City","NY","New York",36,8336817,2020,6,4,-0.507,-0.144,0.407,-0.552,-0.48,0.198,-0.232
"320",2,"New York City","NY","New York",36,8336817,2020,6,5,-0.508,-0.146,0.362,-0.552,-0.476,0.197,-0.231
"321",2,"New York City","NY","New York",36,8336817,2020,6,6,-0.508,-0.148,0.326,-0.552,-0.476,0.197,-0.232
"322",2,"New York City","NY","New York",36,8336817,2020,6,7,-0.503,-0.143,0.366,-0.547,-0.475,0.195,-0.228
"323",2,"New York City","NY","New York",36,8336817,2020,6,8,-0.496,-0.136,0.405,-0.543,-0.471,0.192,-0.224
"324",2,"New York City","NY","New York",36,8336817,2020,6,9,-0.484,-0.126,0.477,-0.537,-0.466,0.187,-0.219
"325",2,"New York City","NY","New York",36,8336817,2020,6,10,-0.47,-0.115,0.541,-0.529,-0.46,0.181,-0.212
"326",2,"New York City","NY","New York",36,8336817,2020,6,11,-0.468,-0.121,0.479,-0.53,-0.458,0.18,-0.212
"327",2,"New York City","NY","New York",36,8336817,2020,6,12,-0.455,-0.106,0.584,-0.52,-0.453,0.173,-0.205
"328",2,"New York City","NY","New York",36,8336817,2020,6,13,-0.447,-0.0977,0.647,-0.513,-0.445,0.169,-0.197
"329",2,"New York City","NY","New York",36,8336817,2020,6,14,-0.443,-0.0981,0.651,-0.51,-0.441,0.168,-0.195
"330",2,"New York City","NY","New York",36,8336817,2020,6,15,-0.442,-0.1,0.636,-0.509,-0.44,0.167,-0.194
"331",2,"New York City","NY","New York",36,8336817,2020,6,16,-0.44,-0.0985,0.633,-0.505,-0.439,0.166,-0.193
"332",2,"New York City","NY","New York",36,8336817,2020,6,17,-0.438,-0.0983,0.623,-0.503,-0.438,0.165,-0.192
"333",2,"New York City","NY","New York",36,8336817,2020,6,18,-0.429,-0.0876,0.683,-0.496,-0.436,0.161,-0.188
"334",2,"New York City","NY","New York",36,8336817,2020,6,19,-0.427,-0.0875,0.691,-0.493,-0.436,0.158,-0.185
"335",2,"New York City","NY","New York",36,8336817,2020,6,20,-0.427,-0.0848,0.674,-0.492,-0.434,0.157,-0.183
"336",2,"New York City","NY","New York",36,8336817,2020,6,21,-0.427,-0.0829,0.664,-0.489,-0.433,0.154,-0.177
"337",2,"New York City","NY","New York",36,8336817,2020,6,22,-0.422,-0.0845,0.679,-0.485,-0.434,0.151,-0.174
"338",2,"New York City","NY","New York",36,8336817,2020,6,23,-0.414,-0.0819,0.685,-0.479,-0.435,0.148,-0.17
"339",2,"New York City","NY","New York",36,8336817,2020,6,24,-0.406,-0.0795,0.702,-0.474,-0.434,0.145,-0.167
"340",2,"New York City","NY","New York",36,8336817,2020,6,25,-0.397,-0.0771,0.722,-0.468,-0.432,0.142,-0.164
"341",2,"New York City","NY","New York",36,8336817,2020,6,26,-0.39,-0.0779,0.715,-0.464,-0.43,0.14,-0.163
"342",2,"New York City","NY","New York",36,8336817,2020,6,27,-0.389,-0.0886,0.629,-0.464,-0.433,0.142,-0.165
"343",2,"New York City","NY","New York",36,8336817,2020,6,28,-0.382,-0.092,0.604,-0.46,-0.431,0.143,-0.168
"344",2,"New York City","NY","New York",36,8336817,2020,6,29,-0.374,-0.0879,0.599,-0.457,-0.426,0.142,-0.166
"345",2,"New York City","NY","New York",36,8336817,2020,6,30,-0.368,-0.09,0.564,-0.458,-0.424,0.142,-0.167
"346",2,"New York City","NY","New York",36,8336817,2020,7,1,-0.361,-0.0896,0.53,-0.458,-0.423,0.141,-0.166
"347",2,"New York City","NY","New York",36,8336817,2020,7,2,-0.348,-0.08,0.551,-0.454,-0.422,0.137,-0.161
"348",2,"New York City","NY","New York",36,8336817,2020,7,3,-0.342,-0.0716,0.501,-0.46,-0.437,0.14,-0.164
"349",2,"New York City","NY","New York",36,8336817,2020,7,4,-0.355,-0.0853,0.662,-0.457,-0.433,0.134,-0.156
"350",2,"New York City","NY","New York",36,8336817,2020,7,5,-0.35,-0.0877,0.556,-0.455,-0.429,0.133,-0.154
"351",2,"New York City","NY","New York",36,8336817,2020,7,6,-0.354,-0.0878,0.505,-0.457,-0.426,0.138,-0.162
"352",2,"New York City","NY","New York",36,8336817,2020,7,7,-0.353,-0.0821,0.514,-0.455,-0.427,0.137,-0.161
"353",2,"New York City","NY","New York",36,8336817,2020,7,8,-0.356,-0.0823,0.512,-0.455,-0.427,0.137,-0.161
"354",2,"New York City","NY","New York",36,8336817,2020,7,9,-0.362,-0.0885,0.508,-0.456,-0.427,0.138,-0.163
"355",2,"New York City","NY","New York",36,8336817,2020,7,10,-0.379,-0.116,0.365,-0.468,-0.432,0.145,-0.169
"356",2,"New York City","NY","New York",36,8336817,2020,7,11,-0.367,-0.105,0.374,-0.465,-0.426,0.144,-0.167
"357",2,"New York City","NY","New York",36,8336817,2020,7,12,-0.358,-0.0981,0.436,-0.459,-0.428,0.14,-0.159
"358",2,"New York City","NY","New York",36,8336817,2020,7,13,-0.348,-0.0852,0.489,-0.454,-0.425,0.138,-0.157
"359",2,"New York City","NY","New York",36,8336817,2020,7,14,-0.343,-0.0862,0.526,-0.453,-0.423,0.137,-0.156
"360",2,"New York City","NY","New York",36,8336817,2020,7,15,-0.334,-0.0852,0.575,-0.451,-0.421,0.134,-0.153
"361",2,"New York City","NY","New York",36,8336817,2020,7,16,-0.329,-0.0875,0.57,-0.452,-0.421,0.134,-0.153
"362",2,"New York City","NY","New York",36,8336817,2020,7,17,-0.304,-0.0641,0.664,-0.442,-0.415,0.127,-0.146
"363",2,"New York City","NY","New York",36,8336817,2020,7,18,-0.302,-0.0727,0.758,-0.437,-0.415,0.123,-0.14
"364",2,"New York City","NY","New York",36,8336817,2020,7,19,-0.305,-0.0829,0.72,-0.442,-0.417,0.125,-0.142
"365",2,"New York City","NY","New York",36,8336817,2020,7,20,-0.308,-0.0929,0.706,-0.445,-0.418,0.125,-0.143
"366",2,"New York City","NY","New York",36,8336817,2020,7,21,-0.31,-0.0994,0.693,-0.446,-0.418,0.126,-0.143
"367",2,"New York City","NY","New York",36,8336817,2020,7,22,-0.319,-0.11,0.629,-0.45,-0.419,0.128,-0.146
"368",2,"New York City","NY","New York",36,8336817,2020,7,23,-0.322,-0.112,0.583,-0.451,-0.418,0.129,-0.146
"369",2,"New York City","NY","New York",36,8336817,2020,7,24,-0.324,-0.115,0.567,-0.452,-0.417,0.129,-0.147
"370",2,"New York City","NY","New York",36,8336817,2020,7,25,-0.321,-0.113,0.574,-0.45,-0.417,0.129,-0.146
"371",2,"New York City","NY","New York",36,8336817,2020,7,26,-0.317,-0.111,0.577,-0.448,-0.416,0.128,-0.144
"372",2,"New York City","NY","New York",36,8336817,2020,7,27,-0.314,-0.109,0.587,-0.446,-0.415,0.126,-0.142
"373",2,"New York City","NY","New York",36,8336817,2020,7,28,-0.315,-0.11,0.565,-0.447,-0.414,0.126,-0.142
"374",2,"New York City","NY","New York",36,8336817,2020,7,29,-0.309,-0.102,0.619,-0.443,-0.415,0.124,-0.14
"375",2,"New York City","NY","New York",36,8336817,2020,7,30,-0.309,-0.104,0.64,-0.443,-0.418,0.124,-0.14
"376",2,"New York City","NY","New York",36,8336817,2020,7,31,-0.305,-0.101,0.656,-0.44,-0.42,0.122,-0.138
"377",2,"New York City","NY","New York",36,8336817,2020,8,1,-0.304,-0.1,0.66,-0.44,-0.421,0.121,-0.136
"378",2,"New York City","NY","New York",36,8336817,2020,8,2,-0.304,-0.101,0.611,-0.443,-0.423,0.122,-0.139
"379",2,"New York City","NY","New York",36,8336817,2020,8,3,-0.299,-0.0922,0.615,-0.441,-0.422,0.121,-0.137
"380",2,"New York City","NY","New York",36,8336817,2020,8,4,-0.319,-0.112,0.543,-0.45,-0.429,0.128,-0.143
"381",2,"New York City","NY","New York",36,8336817,2020,8,5,-0.312,-0.107,0.558,-0.446,-0.428,0.125,-0.141
"382",2,"New York City","NY","New York",36,8336817,2020,8,6,-0.307,-0.104,0.569,-0.443,-0.426,0.123,-0.139
"383",2,"New York City","NY","New York",36,8336817,2020,8,7,-0.309,-0.107,0.546,-0.443,-0.425,0.123,-0.139
"384",2,"New York City","NY","New York",36,8336817,2020,8,8,-0.308,-0.106,0.514,-0.445,-0.425,0.125,-0.141
"385",2,"New York City","NY","New York",36,8336817,2020,8,9,-0.303,-0.104,0.58,-0.438,-0.423,0.122,-0.136
"386",2,"New York City","NY","New York",36,8336817,2020,8,10,-0.305,-0.111,0.587,-0.44,-0.423,0.122,-0.136
"387",2,"New York City","NY","New York",36,8336817,2020,8,11,-0.283,-0.0891,0.68,-0.429,-0.416,0.114,-0.128
"388",2,"New York City","NY","New York",36,8336817,2020,8,12,-0.295,-0.0989,0.623,-0.434,-0.417,0.116,-0.131
"389",2,"New York City","NY","New York",36,8336817,2020,8,13,-0.305,-0.106,0.572,-0.437,-0.418,0.118,-0.133
"390",2,"New York City","NY","New York",36,8336817,2020,8,14,-0.302,-0.101,0.632,-0.434,-0.417,0.115,-0.13
"391",2,"New York City","NY","New York",36,8336817,2020,8,15,-0.305,-0.105,0.651,-0.432,-0.419,0.114,-0.128
"392",2,"New York City","NY","New York",36,8336817,2020,8,16,-0.323,-0.118,0.473,-0.446,-0.427,0.119,-0.139
"393",2,"New York City","NY","New York",36,8336817,2020,8,17,NA,NA,NA,NA,-0.427,0.119,-0.139
"394",2,"New York City","NY","New York",36,8336817,2020,8,18,NA,NA,NA,NA,-0.425,0.119,-0.138
"395",2,"New York City","NY","New York",36,8336817,2020,8,19,NA,NA,NA,NA,-0.425,0.119,-0.138
"396",2,"New York City","NY","New York",36,8336817,2020,8,20,NA,NA,NA,NA,-0.423,0.115,-0.134
"397",2,"New York City","NY","New York",36,8336817,2020,8,21,NA,NA,NA,NA,-0.423,0.115,-0.134
"398",2,"New York City","NY","New York",36,8336817,2020,8,22,NA,NA,NA,NA,-0.422,0.114,-0.133
"399",2,"New York City","NY","New York",36,8336817,2020,8,23,NA,NA,NA,NA,-0.415,0.109,-0.123
"400",2,"New York City","NY","New York",36,8336817,2020,8,24,NA,NA,NA,NA,-0.414,0.109,-0.123
"401",2,"New York City","NY","New York",36,8336817,2020,8,25,NA,NA,NA,NA,-0.416,0.11,-0.123
"402",2,"New York City","NY","New York",36,8336817,2020,8,26,NA,NA,NA,NA,-0.414,0.107,-0.12
"403",2,"New York City","NY","New York",36,8336817,2020,8,27,NA,NA,NA,NA,-0.415,0.109,-0.122
"404",2,"New York City","NY","New York",36,8336817,2020,8,28,NA,NA,NA,NA,-0.414,0.109,-0.122
"405",2,"New York City","NY","New York",36,8336817,2020,8,29,NA,NA,NA,NA,-0.419,0.114,-0.131
"406",2,"New York City","NY","New York",36,8336817,2020,8,30,NA,NA,NA,NA,-0.417,0.112,-0.126
"407",2,"New York City","NY","New York",36,8336817,2020,8,31,NA,NA,NA,NA,-0.417,0.111,-0.125
"408",2,"New York City","NY","New York",36,8336817,2020,9,1,NA,NA,NA,NA,-0.416,0.111,-0.125
"409",2,"New York City","NY","New York",36,8336817,2020,9,2,NA,NA,NA,NA,-0.417,0.112,-0.127
"410",2,"New York City","NY","New York",36,8336817,2020,9,3,NA,NA,NA,NA,-0.417,0.111,-0.126
"411",2,"New York City","NY","New York",36,8336817,2020,9,4,NA,NA,NA,NA,-0.417,0.109,-0.123
"412",2,"New York City","NY","New York",36,8336817,2020,9,5,NA,NA,NA,NA,-0.415,0.102,-0.112
"413",2,"New York City","NY","New York",36,8336817,2020,9,6,NA,NA,NA,NA,-0.417,0.102,-0.112
"414",2,"New York City","NY","New York",36,8336817,2020,9,7,NA,NA,NA,NA,-0.447,0.107,-0.117
"415",2,"New York City","NY","New York",36,8336817,2020,9,8,NA,NA,NA,NA,-0.417,0.0996,-0.109
"416",2,"New York City","NY","New York",36,8336817,2020,9,9,NA,NA,NA,NA,-0.415,0.0978,-0.107
"417",2,"New York City","NY","New York",36,8336817,2020,9,10,NA,NA,NA,NA,-0.416,0.101,-0.11
"418",2,"New York City","NY","New York",36,8336817,2020,9,11,NA,NA,NA,NA,-0.413,0.102,-0.111
"419",2,"New York City","NY","New York",36,8336817,2020,9,12,NA,NA,NA,NA,-0.408,0.103,-0.114
"420",2,"New York City","NY","New York",36,8336817,2020,9,13,NA,NA,NA,NA,-0.406,0.107,-0.122
"421",2,"New York City","NY","New York",36,8336817,2020,9,14,NA,NA,NA,NA,-0.401,0.107,-0.122
"422",2,"New York City","NY","New York",36,8336817,2020,9,15,NA,NA,NA,NA,-0.395,0.108,-0.123
"423",2,"New York City","NY","New York",36,8336817,2020,9,16,NA,NA,NA,NA,-0.392,0.109,-0.123
"424",2,"New York City","NY","New York",36,8336817,2020,9,17,NA,NA,NA,NA,-0.387,0.106,-0.12
"425",2,"New York City","NY","New York",36,8336817,2020,9,18,NA,NA,NA,NA,-0.385,0.107,-0.121
